image,Being-away,Coherence,Scope,Fascination,Average,safe,lively,beautiful,wealthy,boring,depressing,seg_road,seg_sidewalk,seg_building,seg_wall,seg_fence,seg_traffic light,seg_traffic sign,seg_vegetation,seg_terrain,seg_sky,seg_person,seg_rider,seg_car,Canny_Edges,Hue_Mean,Saturation_Mean,Lightness_Mean
201311_114.1331646_22.6036264.png,0.592720560596378,0.253262655717554,0.3263403241846272,0.7367879674082581,0.477277877,2.817560447,3.2821045,2.810488569,2.833229282,1.562372255,1.817675826,0.303952217,0.068311691,0.049570084,0.0122509,0.052550316,0,0.000742912,0.426804543,0,0.05446434,6.77E-05,0.022579193,0.001105309,41.16206646,66.85590839,54.7597723,106.2313499
201311_114.158799_22.6090681.png,0.09144727904517663,0.34832312392717757,0.7233472065266855,0.7747572644378573,0.484468718,0.715584254,1.227031097,0.928751005,1.046192284,3.580224326,2.847927213,0.460786819,0.003733635,0.121170998,0.004303932,0.010446548,0,0.000668526,0.154913902,0.001190186,0.226415634,0.002911568,0.001159668,0.007793427,19.82946396,58.33133507,58.24947357,162.1387634
201311_114.16919617982792_22.62714279983004.png,0.49593450104935155,0.2546253097563105,0.32651434122122347,0.11766730697724466,0.298685365,1.920294942,2.65449508,2.51442417,2.072436059,2.09473511,1.530700843,0.168014526,0.000156403,0.066448212,0.019813538,0.025300026,0,3.81E-06,0.22556591,0,0.276313782,0.000679016,0,0.217672348,16.78573608,71.63999081,67.98372936,119.7876949
201311_114.1708255_22.6072058.png,0.5923069785376589,0.25484632219130976,0.3267451485512973,0.33733381911507954,0.377808067,1.626862915,1.77669718,1.479933954,1.88460635,2.28654525,2.154940839,0.326018333,0.020634651,0.120205879,0.002994537,0.050109863,0,0.002321243,0.228387833,3.81E-06,0.162492752,0.051039696,0,0.03427124,30.1884985,57.45966625,67.77122021,134.6459846
201311_114.1832046_22.5984266.png,0.39957848391735473,0.255063294224625,0.22494635734310145,0.3378044024603343,0.304348134,1.745437928,2.730416336,1.797679477,1.336122034,3.34406034,3.440302126,0.311000824,0.001954079,0.133283615,0.032478333,0.032705307,0,0,0.416361809,0,0.00049305,0.017366409,0,0.031179428,36.85425282,55.2326746,66.12047672,90.24091434
201312_113.8235017_22.698809100000002.png,0.09111164772086955,0.25527715014107244,0.4300215724897915,0.6881767345464872,0.366146776,1.57521187,1.05209812,0.793353731,1.647277698,3.434430926,3.625713815,0.397338867,0.022194862,0.214995384,0,0.021495819,0,0.001227379,0.237203598,0,0.059890747,0.015039444,0,0.028370857,36.17746353,45.60656643,56.67915154,116.5664606
201312_113.83443584337306_22.74126975401547.png,0.093665812113056,0.5571097891078531,0.2244772940791383,0.337961344544589,0.30330356,2.140999946,1.173591664,1.149388116,2.122463956,2.643327254,3.320329166,0.380594254,0.00039959,0.419411659,0.000444412,0.001101494,0,0.000256538,0.050402641,0.001924515,0.075458527,0.010335922,0,0.059301376,29.20334816,34.4424715,42.83224392,152.7173338
201312_113.8374755_22.647390599999994.png,0.680170540017521,0.3480295058062364,0.4305493096302091,0.3382750109192856,0.449256092,3.335211375,3.785112991,3.483183508,3.312510832,0.929764913,1.149491268,0.239995956,0.087230682,0.020218849,0.001619339,0.013301849,0,0.004165649,0.384464264,0.000921249,0.137320518,0.023641586,0,0.085264206,26.40888691,73.07512951,67.36637497,86.67766953
201312_113.85777283738314_22.642709229323334.png,0.4951174776196243,0.46001244023591176,0.5329813847820266,0.3385578983368085,0.4566673,2.208224345,3.222801033,2.449283103,1.780068244,2.385041024,2.529768313,0.386390686,0.014728546,0.093362808,0.000888824,0.04062748,0,0.001000404,0.332669258,0.007961273,0.108882904,6.39E-05,0,0.012037277,31.71595573,58.04457664,60.05049324,106.7412004
201312_113.876258209507_22.67064777876147.png,0.3999397697824332,0.10818361544078815,0.43074933357522405,0.11158554423490408,0.262614566,1.258086457,1.870911,1.383257664,1.226629836,3.516465458,3.219266386,0.339543343,0.004532814,0.02699852,0.000175476,0.016856194,0,0.000781059,0.232097626,0.015512466,0.304106712,0.027410507,0,0.019337654,23.34205627,62.42827988,55.32389259,125.1181192
201312_113.8844253_22.668941099999998.png,0.09297075042308288,0.11062591428458185,0.4307053193818081,0.5069268668961948,0.285307213,1.575353578,0.632851694,0.508874455,1.63969563,3.993993962,4.197194923,0.252356529,0.009695053,0.403589249,0,0,0,0.001623154,0.003762245,0,0.091142654,0.008404732,0,0.143829346,27.09807873,44.03648281,44.9396944,109.5036736
201312_113.89281280000002_22.556411099999995.png,0.5941408952285839,0.4602932605400474,0.5327551851216383,0.7775410089111713,0.591182587,2.745255348,3.940127061,3.105363617,2.445497487,2.137136733,2.14935336,0.047710419,0.010721207,0.041426659,0.225209236,0.031472206,0,0.000472069,0.446160316,0,0.064603806,0.01444149,0,0.106373787,53.06314945,68.70177937,58.25454617,112.5130873
201312_113.9201526_22.757344299999996.png,0.3996682651970905,0.5575754064886227,0.5326953261484294,0.1128979647444847,0.400709241,1.00677536,1.424264677,1.555125318,1.276978783,2.972712433,2.316671264,0.427649498,0,0.036662102,0.001480103,0.02902317,2.19E-05,0.001254082,0.084910393,0.025463104,0.366470337,0.003342628,0,0.021629333,21.2022543,53.02837467,57.36570549,154.9300823
201312_113.93289859477152_22.800449818195553.png,0.09288615243406731,0.11164042708093744,0.7268421163463219,0.11446224845903867,0.261457736,0.535581091,0.439890214,0.235838017,0.772103754,3.364103843,3.021114775,0.453320503,0.030572891,0.211847305,0.001235962,0.042468071,0,0,0.043549538,0,0.206433296,7.53E-05,0,0.001343727,21.25794411,48.67246819,46.79251862,169.5711012
201312_113.9429058_22.681555399999997.png,0.09454322160517664,0.2525044025799364,0.5322129080931506,0.7391854306428441,0.404611491,1.738412936,0.821307285,0.736791474,1.837542673,3.60498337,3.758184708,0.267290115,0.022248268,0.332816124,0.011113167,0.008108139,0,0.000159264,0.014493942,0,0.214611053,0.019990921,0,0.106167793,29.0367651,72.56423759,36.31983376,149.6810617
201312_113.94724641296688_22.762202944327534.png,0.09608230275783099,0.1132488712919818,0.5321426565812468,0.11579104968176189,0.21431622,1.660941072,1.696627228,1.611094319,1.926330115,2.297871671,2.063226807,0.269160271,0.009132385,0.108798027,0.015455246,0.056668282,0,0.002039909,0.179956436,0.000664711,0.205727577,0,0,1.53E-05,23.7887907,63.80551815,37.38512039,189.8361959
201312_113.9569087_22.710923500000003.png,0.09751864100061378,0.252329737355419,0.5320761790706805,0.1171244004893631,0.249762239,2.532009669,3.171017204,3.176524403,2.511081338,1.412275237,1.141770072,0.327515602,0.000938416,0.07833004,0.000873566,2.38E-05,0,0.002463341,0.252696991,0,0.296276093,0.000243187,0,0.034617424,16.09386921,84.96290016,64.56851006,118.1875782
201312_113.96037321245348_22.71031364112373.png,0.0988648046174651,0.11471273795166857,0.101124538928373,0.11837062146041569,0.108268176,1.303548352,0.538239512,0.518701799,1.318654571,2.86707028,3.189426586,0.056923866,0.025662422,0.765390396,0.037507057,0.013642311,0,0,0.055047035,0,0.027490616,0.003852844,0,0.014483452,23.56238365,45.91915035,33.83994865,181.1326904
201312_113.9663157_22.5911024.png,0.400260848960528,0.7409475410028877,0.22102755745604205,0.25494733017721194,0.404295819,3.467262332,3.346257731,3.474669557,3.651535315,0.871551319,1.028010702,0.333972931,0.015909195,0.193767548,0.002486229,0.01747036,0,0,0.197538376,0.009157181,0.139266014,0.000150681,0.001997948,0.031596184,25.26396275,90.8520546,75.8717823,114.5912123
201312_113.98020260000001_22.706513.png,0.09885712601039975,0.11616583435541084,0.7283764953479908,0.12023289354907071,0.265908087,0.774989451,1.243853718,1.236861126,1.089284012,2.91166,2.224623139,0.320846558,0.01748085,0.218658447,0.011909485,0.017853737,0,5.53E-05,0.089512825,0,0.299960136,0.001347542,0,0.020859718,19.81244087,52.56733799,41.64383698,222.2140255
201312_114.02460795663488_22.690583366445924.png,0.1000263573066525,0.34920268879561495,0.5317242682132068,0.33895457038019805,0.329976971,1.44296156,1.186271643,0.996527169,1.755476899,2.699876482,2.443599056,0.186342239,0.000575066,0.349319458,0.00327301,0.032367706,0,0.001501083,0.078092575,0.000202179,0.279873848,0.012482643,0,0.054441452,28.56911659,49.42918777,43.42946243,197.8418245
201312_114.1465315_22.64902.png,0.10113547664257456,0.4610771478098094,0.5316621365177397,0.2555849210969025,0.337364921,1.471748655,1.535557208,1.399343084,1.803303021,2.905373265,2.438926775,0.459007263,0.00077343,0.052749634,0.002851486,0.075139046,0,0.003827095,0.076031685,0.009995461,0.312814713,0.001160622,0,0.001124382,20.75697899,65.19163036,55.2689743,145.9096146
201312_114.15496564402403_22.68774104495292.png,0.10219043418276547,0.2513610387028002,0.22095958940003935,0.25602044237807803,0.207632876,1.142262755,1.074453613,0.7493812,1.38883588,3.108535817,2.903479631,0.39678669,0.007598877,0.07857132,0.000408173,0.012859344,0,0.000100136,0.211169243,0.002554893,0.281796455,0.003745079,0,0.00064373,24.44466591,48.89997101,57.4350462,149.3118343
201312_114.1675356_22.644914899999993.png,0.7844043834422836,0.34954726373302414,0.6368053452313888,0.3389818860476944,0.52743472,1.904907131,1.859439426,1.888066072,2.281660602,2.150898405,1.748440658,0.294482231,0.030054092,0.038849831,0.092755318,0.090931892,0,0,0.101947784,0.007386208,0.293654442,0.010953903,0,0.019595146,32.65490055,40.11603165,64.60865593,174.5555716
201312_114.18655560000002_22.637104.png,0.10314454464212361,0.25162831567513977,0.2211577919455832,0.4139454539671223,0.247469027,1.565252225,0.595940853,0.476712837,1.660933737,3.537242577,3.795008647,0.282526016,0.005187988,0.47719574,0.009753227,0.019197464,0,0.000915527,0.010985374,0,0.114450455,0.033799171,0,0.044791222,31.07467175,56.95460415,44.22617149,156.3839579
201312_114.19316369793675_22.635618175979587.png,0.4948974478056939,0.25169492037063584,0.2213704828590585,0.608119262753608,0.394020528,2.001873958,2.32832339,1.790763083,1.856429075,2.428962349,2.907044129,0.087532997,0.029938698,0.162101746,0.077548981,0.302839279,0,0.00234127,0.321662903,1.24E-05,0,0.015651703,0,0.000226021,46.92316532,28.18378448,69.12524223,100.8728113
201312_114.1943834_22.631455699999997.png,0.10343764064261295,0.2517701023435908,0.3217013358258102,0.25542608920837545,0.233083792,2.851642607,2.786598292,2.815504191,3.105079454,1.947583344,1.881834284,0.306401253,0.000589371,0.068375587,0.042004585,0.060128212,0,0.001784325,0.190502167,1.05E-05,0.230735779,0.002687454,0,0.09452343,22.45028973,76.57842064,49.23936653,133.8985357
201312_114.2010636_22.665965500000006.png,0.10434530326347911,0.46212915080932015,0.7292166236246475,0.11806401311440103,0.353438773,0.207001086,0.993826479,0.998341395,0.225473375,3.761009632,3.112406795,0.374704361,0,0.107933998,0.015128136,0.018275261,0,0.004665375,0.142044067,0.00480938,0.318609238,9.54E-06,0,0.013315201,19.97148514,52.73629665,52.65655136,150.3824501
201312_114.2148053_22.727966299999995.png,0.4012498333905287,0.55833961764541,0.22168397975487472,0.2555753998142859,0.359212208,1.71565787,1.521132024,1.227359293,1.985706858,2.288095847,2.261399351,0.377061844,0.003359795,0.185513496,9.54E-07,0.064108849,0,0.0013237,0.163048744,0,0.19425106,0.000684738,0.008395195,0.001616478,25.64163208,57.89568233,55.58992767,143.9553909
201312_114.22741642663604_22.6742870331036.png,0.40142253406899947,0.462568020842621,0.432640473012534,0.11887325924335783,0.353876072,2.200329085,3.25086396,3.077749927,1.886064871,2.375173008,2.124164071,0.169200897,0,0.048501968,0.074316978,0.088540077,0,0.023422241,0.169085503,0.088535309,0.232934952,0.049186707,0,0.044198036,24.77515697,78.6667614,47.84458542,132.2399054
201312_114.2280303_22.6858936.png,0.29012433532111526,0.11195180017577619,0.10047151024921216,0.11973287059413644,0.155570129,3.246961238,3.088536093,3.356817637,3.427746756,1.051663817,1.080823807,0.462972641,0.001441002,0.086982727,0.003606796,0.027365685,0,0.000468254,0.163451195,0,0.230121613,0,0.002619743,0.020963669,16.02918148,97.20696449,73.83063889,134.9527502
201312_114.23760175466754_22.742406490495853.png,0.10364900665668719,0.46275256297546474,0.2211116590138658,0.2555346036015142,0.260761958,1.00915879,0.257138323,0.115469469,1.116795797,3.470891045,3.58218038,0.37076664,0.008957863,0.442204475,0.000264168,0.000148773,0,0.000342369,0.032507896,0,0.101449013,0.011691093,0.000173569,0.029359818,22.7844286,38.50721169,55.26168728,154.2895155
201312_114.2380314_22.670535799999996.png,0.29011812752441946,0.3493932952576557,0.3217059795952822,0.12043490848876226,0.270413078,1.269222404,1.301798435,1.056561203,1.432236464,2.534734455,2.502125658,0.111176491,0,0.049371719,0.012001038,0.177855492,0,0.006520271,0.204409599,0.000219345,0.251654625,0.017614365,0,0.003512383,34.51990128,51.55875874,67.21982288,139.6918755
201312_114.2637641_22.694024.png,0.10469339479749154,0.11163569141551209,0.4329423209610837,0.1212280661998126,0.192624868,2.005392259,1.744732566,1.620783635,2.18967385,2.210002048,2.307098949,0.082982063,0.050149918,0.2722826,0.09283638,0.032170296,0,0,0.104415894,0.031539917,0.161299706,0.000123978,0,0.172142029,29.19605255,50.21489525,36.36752415,170.0176687
201312_114.26495182895304_22.709595012731427.png,0.10545530897598815,0.24921154659015818,0.532585395802509,0.12199297596263,0.252311307,2.088317509,2.373702753,2.433994637,2.407229313,2.154718503,1.618345469,0.334242821,9.06E-05,0.013245583,0.033358574,0.031486511,0,0,0.170870781,0.000319481,0.364372253,0.001174927,0,0.045959473,20.37493229,60.4263525,63.73785782,126.6322184
201312_114.2829641_22.722505.png,0.10619157371931898,0.6499130178026788,0.79184856065794,0.5087527953611192,0.514176487,0.852326812,0.567610939,0.340677209,1.114895082,3.643981231,3.321472954,0.437366486,0.020780563,0.187503815,0,0.002521515,0,3.34E-05,0.01935482,0.000128746,0.298212051,0.01184082,0,0.011651039,21.72559261,54.56269455,57.46298695,151.0642796
201312_114.297774_22.668009000000005.png,0.1069040664139839,0.3493832220317472,0.4330091821271277,0.3392828586596323,0.307144832,1.375704936,1.124599799,0.826476376,1.534290527,3.000924278,3.021058674,0.433382034,0.003931046,0.151885033,0,0.027231216,6.39E-05,0.000806808,0.125396729,4.58E-05,0.24247551,0.010412216,0,0.001856804,23.89190197,52.12495232,47.56301117,160.894208
201312_114.30084265157338_22.721674421737674.png,0.10759448036084611,0.5592987141921055,0.638521615019925,0.12144527703430318,0.356715022,0.510833095,0.928967538,1.023334784,0.61453455,4.042145838,3.424758836,0.318123817,3.05E-05,0.025990486,0.009566307,0.119864464,0,0,0.039661407,0,0.436218262,0.001394272,0,0.029297829,17.47055054,61.32830238,55.1811285,151.2728558
201312_114.3024738_22.713602799999997.png,0.2896974727667191,0.46267690785197824,0.22025859740056963,0.6084187930771766,0.395262943,1.080394868,0.937091378,0.647933117,1.19383791,3.352864221,3.248216108,0.463528633,0.000607491,0.117828369,0,0.002340317,0,0.006537437,0.1820755,7.63E-06,0.185735703,0.021157265,0,0.017261505,27.91397095,34.50470734,47.74311161,167.816143
201312_114.3081115_22.7803939.png,0.2897856126184672,0.5592671109201119,0.7304825225988684,0.33926724807155334,0.479700624,0.254548581,0.155675182,0.15075445,0.412370118,3.981860858,3.631653809,0.412556648,0.014439583,0.211509705,0.013105392,0.019493103,0.001559258,0.000164986,0.021957397,0,0.292237282,0.00233078,0,0.007666588,18.58872414,41.40701485,45.56604862,159.3191662
201312_114.30882777640898_22.732776127722143.png,0.40156085270319386,0.2482857518096717,0.43288496396738846,0.254901769003677,0.334408334,0.53310539,1.27699243,0.859230339,0.616387287,3.025307197,2.565449302,0.217020988,0,0.020298004,0.096352577,0.085378647,0,0.002784729,0.271375656,0.000294685,0.286836624,9.25E-05,0,0.013392448,25.27466297,43.09916592,52.3619318,157.6505995
201312_114.3115919864939_22.782113155236605.png,0.40170187419472814,0.5593231410526373,0.532026147515981,0.1208575588894831,0.40347718,1.284909245,2.10141386,1.666273662,1.392256087,3.239650524,2.608384048,0.201260567,0,0.031144142,0.01502037,0,0,0,0.255018234,0.003447533,0.299471855,0.194618225,0,0,18.43308449,68.65266705,67.48483372,115.4618378
201312_114.31522844727854_22.755518967676593.png,0.49691447230384383,0.11024461138345958,0.7928283778042038,0.12152996004691526,0.380379355,0.043314046,1.197529304,1.168925855,0,3.132283197,2.423173317,0.105443954,0,0.276132584,0.080966949,0.041248322,0,0,0.260577202,0.019003868,0.216627121,0,0,0,16.37815475,47.63286304,64.68643475,143.7047081
201312_114.32047496065323_22.79014665066662.png,0.4020442543694774,0.11133233531570373,0.21983804664406986,0.33954782181753157,0.268190615,1.602733194,0.845691922,0.751080099,1.795766132,2.78120486,2.886982627,0.262267113,0.002567291,0.481831551,0,0.014633179,0,0.000354767,0.003956795,0,0.180298805,0.014001846,0,0.02842617,19.42577362,65.31575584,58.19945908,137.4105196
201312_114.3210375_22.764714699999995.png,0.28980751975951996,0.24757518437249446,0.5318874848355668,0.12126173667098902,0.297632981,0,0.720295782,0.563270221,0.124921811,3.736135347,3.126598639,0.358797073,0.00025177,0.045348167,0.066761971,0.019083023,0,0.000638008,0.164748192,0,0.340979576,0.000328064,0,0.003064156,23.60931873,40.67797089,45.80892086,193.1171789
201312_114.3289824_22.6672359.png,0.40205974767206987,0.11216594738711569,0.09914610191390603,0.12189177170756892,0.183815892,1.733361059,2.731338582,2.43399788,1.682013518,1.870127535,1.483228834,0.198392868,5.82E-05,0.118122101,0.01017189,0.003472328,0,0.001646042,0.328722954,0.001874924,0.196617126,0.132188797,0,0.005337715,31.82320118,58.00202084,60.11921024,152.6372747
201312_114.34766130644998_22.7063972838596.png,0.6861627235899532,0.6505082160923324,0.21964786003017633,0.25455651116583045,0.452718828,2.217773674,2.839602634,2.158005699,2.126302168,2.452066835,2.606845043,0.199853897,0.060747147,0.058047295,0.000133514,0.035663605,0,0,0.480664253,0,0.050060272,0.028568268,0,0.084569931,29.01512146,55.85341263,57.21448612,95.38043022
201312_114.3589352_22.74361039999999.png,0.10424171306709201,0.6505420927544685,0.5319326740781514,0.12235101516764521,0.352266874,3.233635009,2.912946444,3.411771799,3.609186241,1.493542807,1.088419613,0.320091248,0.000704765,0.238121986,0,0.071290016,0,0,0.060228348,0.003304482,0.249873161,8.30E-05,0,0,16.57902718,101.4209557,53.22477531,154.3944359
201312_114.36616_22.6108985.png,0.7529932025785999,0.2472694953171549,0.4338025518697017,0.33992164057480434,0.443496723,3.130685989,4.093714375,3.676776471,3.02709258,0.809099573,0.655106148,0.075395584,0.00023365,0.370735168,0.003300667,0.019584656,0,0.000212669,0.346363068,0.004266739,0.173440933,0.004742622,0,8.49E-05,48.55300426,72.68444443,81.23475552,127.9984541
201312_114.38093593859112_22.72336363860997.png,0.4964904550251478,0.6505472281629853,0.3201572970378481,0.4150646268357031,0.470564902,1.801791983,2.192583057,1.893202697,2.021239507,1.990367467,1.781177607,0.239360809,0.012935638,0.117436409,0.027626038,0.060616493,0,0,0.310173988,0.001677513,0.177751541,0.002896309,0,0.049151421,40.58960438,47.05466938,54.6989584,143.5970726
201312_114.3839314_22.616090400000004.png,0.6877057101102858,0.5598987112348314,0.43369804459348604,0.5105704784834033,0.547968236,2.392785206,2.497121108,2.163733351,2.61569301,2.014234992,2.098605521,0.335555077,0.044438362,0.087970734,0.002524376,0.010643959,0,0.000380516,0.348607063,0.001936913,0.146335602,0.013290405,0.000789642,0.002191544,34.70666885,75.97103786,82.13148975,117.8927546
201312_114.3994517_22.718462399999993.png,0.40198941163612123,0.11251617548994292,0.6397426712342354,0.1215458946073263,0.318948538,0.347937063,0.88704569,0.803180872,0.551553886,3.599634742,2.907192336,0.465257645,0.000887871,0.009523392,0,0.026580811,0,0.001348495,0.082314491,0.006495476,0.401218414,0.000303268,0,0.005951881,13.61895561,55.22877121,55.41616917,167.4637918
201312_114.4100365_22.6964255.png,0.5998762252366273,0.11348178702681584,0.6397789372873185,0.2533019594204081,0.401609727,0.89655536,1.193320672,0.929383988,1.126697584,2.970299249,2.585251233,0.274303436,0.003194809,0.025917053,0.031763077,0.002083778,0,0,0.295152664,0,0.347565651,0.002633095,0,0.016736031,28.64401817,47.48832703,62.17332268,163.6357718
201312_114.4226865_22.63003519999999.png,0.7863479720532885,0.650416906275295,0.21889596517564064,0.1219670492349802,0.444406973,1.74699072,1.898715819,1.660324477,1.996407074,2.12987168,1.997539391,0.265247345,0.010827065,0.03147316,0.004193306,0.095569611,1.72E-05,0.010568619,0.307239532,0.00023365,0.231690407,0.00595665,0,0.014681816,35.15656471,47.7883873,51.81562328,159.7883368
201312_114.42792634826039_22.627361865481564.png,0.10345732462274035,0.4619725080478879,0.5324908963437892,0.25329306397036955,0.337803448,0.830705416,0.922223031,0.709981021,1.137583714,3.330872418,2.816767787,0.173026085,0.003493309,0.230952263,0.043916702,0.003713608,0,0,0.188088417,0.003700256,0.331487656,0,0,0,23.59010696,49.68862629,61.08727837,185.8460445
201312_114.44753853438388_22.59878176472855.png,0.6878706239767526,0.3471580745475497,0.7326732317205077,0.12237932324629291,0.472520313,1.798735237,3.051082397,2.679649864,1.714694295,1.72841659,1.131887109,0.293658257,0,0.027326584,0.04312706,0.057284355,0,0.004662514,0.288784027,0,0.264368057,0.00108242,0,0.002362251,34.8698473,42.08640385,55.05052757,166.9932966
201312_114.4500566_22.596177499999992.png,0.4015442623707105,0.1130119509186903,0.3196400925871781,0.2532785596731658,0.271868716,2.272020112,2.864040346,2.676950922,2.410782857,2.13903207,1.673858323,0.287379265,0.001103401,0.095011711,0,0.107905388,0,0.000934601,0.239809036,0.000658035,0.171242714,0.079273224,0,0.008753777,28.80962849,49.15449524,56.24750137,122.2736406
201312_114.4766241_22.591292899999996.png,0.10317254519034487,0.747037023031226,0.4331913155133658,0.2534801894249026,0.384220268,0.689917953,0.984084773,0.635441794,0.931446932,3.662888512,3.135594874,0.441833496,0.001145363,0.062253952,0.002465248,0.016202927,1.81E-05,0.004740715,0.170306206,0.001329422,0.264671326,0.009288788,0.00032711,0.025262833,20.09259224,49.42963123,54.5642786,154.6433115
201312_114.47875850000001_22.553592399999996.png,0.40173019750936306,0.5598472187700122,0.6405507553230828,0.4164060025270774,0.504633544,0.800829685,0.99006444,0.783019069,1.086842949,3.172128443,2.673750769,0.272818565,0.005366325,0.059297562,0.108520508,0.09958744,0,0.001128197,0.143601418,0.000476837,0.30903244,1.53E-05,0,2.38E-05,26.91422939,52.62533855,58.18760777,176.6520929
201312_114.4840805_22.53794989999999.png,0.10299004181452596,0.6512311118812002,0.2185800930876159,0.12233398819542787,0.273783809,0.944688305,0.198669217,0.262944287,0.971891293,3.369847231,3.435344316,0.195284843,0.002041817,0.468795776,0.004534721,0.028949738,3.24E-05,0.00640583,0.035056114,0,0.221774101,0.001895905,0,0.014616966,22.22996235,53.48453331,48.22309017,168.6513042
201312_114.4932418459449_22.59812495946907.png,0.6883773338686411,0.24556923701688102,0.31953092633263414,0.3402192325039791,0.398424182,3.073015724,4.24951629,3.500205329,2.389088962,1.612385387,1.963871335,0.191757202,0.004885674,0.019882202,0.005496025,0.002776146,0,0,0.563651085,0.000304222,0.019627571,8.11E-05,0,0.190073967,36.55610561,73.0829134,64.02252007,77.09476185
201312_114.5101182_22.53470929999999.png,0.600690581054347,0.2455762182116588,0.5329159550521321,0.5112118328489615,0.472598647,1.566251192,2.452439383,1.815222196,1.582665994,2.346661048,2.044345935,0.36198616,0.003788948,0.035159111,0,0.008413315,0,0.000871658,0.363296509,0.032803535,0.17370224,0.001732826,0,0.009918213,37.5869751,42.39661884,61.95582199,149.9758425
